record Time,Original_Count,Filtered_Count,Avg_Current,Avg_Voltage,Avg_Resistance,Avg_Temperature,Avg_Current_Scaled,Avg_Voltage_Scaled,Avg_Resistance_Scaled,Avg_Temperature_Scaled
2025-04-09 05:00:00,360,360,34.96780833333333,100.79055555555556,2.882424604148213,778.7479392157661,0.04151536904950982,0.06847891169600281,0.6230111921929191,-0.44796041978052487
2025-04-09 06:00:00,360,360,34.86869166666666,100.48249999999999,2.8818094064510125,778.5910388522678,0.020352291968975846,0.045490687556564414,0.5966702042250225,-0.4501385605998869
2025-04-09 07:00:00,359,359,35.10910863509749,101.15654596100278,2.8812837308103743,778.6219412715986,0.07168536243512587,0.09579044470222049,0.5741622920724327,-0.44970956337221507
2025-04-09 08:00:00,360,360,35.08925,101.11472222222223,2.8816568593121334,778.7345530192057,0.06744520949802393,0.09266940544778257,0.5901385764766844,-0.44814625122472396
2025-04-09 09:00:00,360,360,34.95056666666667,100.74416666666667,2.882501820527771,778.6804417928059,0.03783398293217197,0.06501720436391473,0.6263173744723964,-0.44889744050420805
2025-04-09 10:00:00,359,359,35.09001114206128,101.12116991643454,2.8818426278221643,778.6042842599343,0.06760772614284065,0.09315055580219796,0.5980926473547166,-0.4499546836319558
2025-04-09 11:00:00,360,360,35.122394444444446,101.2075,2.8816441537235575,778.6518878512912,0.07452210641313352,0.09959282011195875,0.5895945598827894,-0.4492938354148389
2025-04-09 12:00:00,360,360,35.30614166666666,101.77222222222223,2.88257309440696,778.65126953125,0.11375523196103408,0.14173444290319123,0.6293691160551118,-0.44930241913058794
2025-04-09 13:00:00,359,359,35.30382451253482,101.73593314763231,2.8817562292270695,778.5022749621888,0.11326048054183407,0.13902642038763782,0.5943933091351662,-0.4513708091935531
2025-04-09 14:00:00,360,360,35.07304722222222,101.0938888888889,2.882435833173063,778.5398289998373,0.06398564364939562,0.09111474646630609,0.6234919865941496,-0.45084947208183385
2025-04-09 15:00:00,359,359,35.29308635097493,101.71699164345404,2.8821052686294757,778.6290820448512,0.11096770225905203,0.1376129365671531,0.6093381679032314,-0.4496104328835634
2025-04-09 16:00:00,360,360,35.28638055555555,101.71416666666666,2.882530249641751,778.624210272895,0.10953590203695754,0.1374021265414748,0.6275346269957528,-0.44967806437353514
2025-04-09 17:00:00,360,360,34.76013333333333,100.20111111111112,2.882667519131147,778.6350589328342,-0.0028267399066015933,0.024492426913418783,0.6334121099333474,-0.4495274598209247
2025-04-09 18:00:00,359,359,35.07198885793871,101.10501392757659,2.882790247832795,778.5213823663823,0.06375966505604254,0.09194493724943097,0.6386669983507426,-0.4511055541227681
2025-04-09 19:00:00,360,360,34.96971111111111,100.81333333333335,2.8828623473749317,778.5496524386936,0.041921644140597146,0.07017867218241841,0.6417540924353808,-0.4507130999748333
2025-04-09 20:00:00,360,360,35.45829444444445,102.18027777777777,2.8817685296873017,778.566606648763,0.1462424116899256,0.17218503015371694,0.5949199793038763,-0.4504777362306777
2025-04-09 21:00:00,359,351,35.12881481481482,101.56239316239316,2.8808510976526516,777.8240984185809,0.07589296358179409,0.12607623654616293,0.5556381902203908,-0.46078547197336656
2025-04-09 22:00:00,360,339,44.27445722713864,127.08407079646018,2.81060840994718,879.09525499372,2.028641596401792,2.0305964936417773,-2.451950752491634,0.9450929787974143
